Ticker,Screening_Date,Sector,Missing_Feature_Count,Missing_Features_List
CMI,2024-12-31,Industrials,0,
CMS,2024-06-30,Utilities,0,
CMS,2024-12-31,Utilities,0,
CNC,2024-06-30,Healthcare,0,
CNC,2024-12-31,Healthcare,0,
CNP,2024-06-30,Utilities,0,
CNP,2024-12-31,Utilities,0,
COIN,2024-06-30,Financial Services,0,
COIN,2024-12-31,Financial Services,0,
COO,2024-06-30,Healthcare,0,
COO,2024-12-31,Healthcare,0,
COP,2024-06-30,Energy,0,
COP,2024-12-31,Energy,0,
COR,2023-12-31,Healthcare,0,
COR,2024-06-30,Healthcare,0,
COR,2024-12-31,Healthcare,0,
COST,2023-12-31,Consumer Defensive,0,
COST,2024-06-30,Consumer Defensive,0,
COST,2024-12-31,Consumer Defensive,0,
CPAY,2024-06-30,Technology,0,
CPAY,2024-12-31,Technology,0,
CPB,2023-12-31,Consumer Defensive,0,
CPB,2024-06-30,Consumer Defensive,0,
CPB,2024-12-31,Consumer Defensive,0,
CPRT,2023-12-31,Industrials,0,
CPRT,2024-06-30,Industrials,0,
CPRT,2024-12-31,Industrials,0,
CPT,2024-06-30,Real Estate,0,
CPT,2024-12-31,Real Estate,0,
CRH,2024-06-30,Basic Materials,0,
CRH,2024-12-31,Basic Materials,0,
CRL,2024-06-30,Healthcare,0,
CRL,2024-12-31,Healthcare,0,
CRM,2024-06-30,Technology,0,
CRM,2024-12-31,Technology,0,
CRWD,2024-06-30,Technology,0,
CRWD,2024-12-31,Technology,0,
CSCO,2023-12-31,Technology,0,
CSCO,2024-06-30,Technology,0,
CSCO,2024-12-31,Technology,0,
CSGP,2024-06-30,Real Estate,0,
CSGP,2024-12-31,Real Estate,0,
CSX,2024-06-30,Industrials,0,
CSX,2024-12-31,Industrials,0,
CTAS,2023-12-31,Industrials,0,
CTAS,2024-06-30,Industrials,0,
CTAS,2024-12-31,Industrials,0,
CTRA,2024-06-30,Energy,0,
CTRA,2024-12-31,Energy,0,
CTSH,2024-06-30,Technology,0,
CTSH,2024-12-31,Technology,0,
CTVA,2024-06-30,Basic Materials,0,
CTVA,2024-12-31,Basic Materials,0,
CVNA,2024-06-30,Consumer Cyclical,0,
CVNA,2024-12-31,Consumer Cyclical,0,
CVS,2024-06-30,Healthcare,0,
CVS,2024-12-31,Healthcare,0,
CVX,2024-06-30,Energy,0,
CVX,2024-12-31,Energy,0,
D,2024-06-30,Utilities,0,
D,2024-12-31,Utilities,0,
DAL,2024-06-30,Industrials,0,
DAL,2024-12-31,Industrials,0,
DD,2024-06-30,Basic Materials,0,
DD,2024-12-31,Basic Materials,0,
DDOG,2024-06-30,Technology,0,
DDOG,2024-12-31,Technology,0,
DE,2024-06-30,Industrials,0,
DE,2024-12-31,Industrials,0,
DECK,2023-12-31,Consumer Cyclical,0,
DECK,2024-06-30,Consumer Cyclical,0,
DECK,2024-12-31,Consumer Cyclical,0,
DELL,2024-06-30,Technology,0,
DELL,2024-12-31,Technology,0,
DG,2023-12-31,Consumer Defensive,0,
DG,2024-06-30,Consumer Defensive,0,
DG,2024-12-31,Consumer Defensive,0,
DGX,2024-06-30,Healthcare,0,
DGX,2024-12-31,Healthcare,0,
DHI,2023-12-31,Consumer Cyclical,0,
DHI,2024-06-30,Consumer Cyclical,0,
DHI,2024-12-31,Consumer Cyclical,0,
DHR,2024-06-30,Healthcare,0,
DHR,2024-12-31,Healthcare,0,
DIS,2023-12-31,Communication Services,0,
DIS,2024-06-30,Communication Services,0,
DIS,2024-12-31,Communication Services,0,
DOV,2024-06-30,Industrials,0,
DOV,2024-12-31,Industrials,0,
DOW,2024-06-30,Basic Materials,0,
DOW,2024-12-31,Basic Materials,0,
DPZ,2024-06-30,Consumer Cyclical,0,
DPZ,2024-12-31,Consumer Cyclical,0,
DRI,2023-12-31,Consumer Cyclical,0,
DRI,2024-06-30,Consumer Cyclical,0,
DRI,2024-12-31,Consumer Cyclical,0,
DTE,2024-06-30,Utilities,0,
DTE,2024-12-31,Utilities,0,
DUK,2024-06-30,Utilities,0,
DUK,2024-12-31,Utilities,0,
DVA,2024-06-30,Healthcare,0,
DVA,2024-12-31,Healthcare,0,
DVN,2024-06-30,Energy,0,
DVN,2024-12-31,Energy,0,
DXCM,2024-06-30,Healthcare,0,
DXCM,2024-12-31,Healthcare,0,
EA,2023-12-31,Communication Services,0,
EA,2024-06-30,Communication Services,0,
EA,2024-12-31,Communication Services,0,
EBAY,2024-06-30,Consumer Cyclical,0,
EBAY,2024-12-31,Consumer Cyclical,0,
ECL,2024-06-30,Basic Materials,0,
ECL,2024-12-31,Basic Materials,0,
ED,2024-06-30,Utilities,0,
ED,2024-12-31,Utilities,0,
EFX,2024-06-30,Industrials,0,
EFX,2024-12-31,Industrials,0,
EIX,2024-06-30,Utilities,0,
EIX,2024-12-31,Utilities,0,
EL,2023-12-31,Consumer Defensive,0,
EL,2024-06-30,Consumer Defensive,0,
EL,2024-12-31,Consumer Defensive,0,
EME,2024-06-30,Industrials,0,
EME,2024-12-31,Industrials,0,
EMR,2023-12-31,Industrials,0,
EMR,2024-06-30,Industrials,0,
EMR,2024-12-31,Industrials,0,
EOG,2024-06-30,Energy,0,
EOG,2024-12-31,Energy,0,
EPAM,2024-06-30,Technology,0,
EPAM,2024-12-31,Technology,0,
EQIX,2024-06-30,Real Estate,0,
EQIX,2024-12-31,Real Estate,0,
EQR,2024-06-30,Real Estate,0,
EQR,2024-12-31,Real Estate,0,
EQT,2024-06-30,Energy,0,
EQT,2024-12-31,Energy,0,
ESS,2024-06-30,Real Estate,0,
ESS,2024-12-31,Real Estate,0,
ETN,2024-06-30,Industrials,0,
ETN,2024-12-31,Industrials,0,
ETR,2024-06-30,Utilities,0,
ETR,2024-12-31,Utilities,0,
EVRG,2024-06-30,Utilities,0,
EVRG,2024-12-31,Utilities,0,
EW,2024-06-30,Healthcare,0,
EW,2024-12-31,Healthcare,0,
EXC,2024-06-30,Utilities,0,
EXC,2024-12-31,Utilities,0,
EXE,2024-06-30,Energy,0,
EXE,2024-12-31,Energy,0,
EXPD,2024-06-30,Industrials,0,
EXPD,2024-12-31,Industrials,0,
EXPE,2024-06-30,Consumer Cyclical,0,
EXPE,2024-12-31,Consumer Cyclical,0,
EXR,2024-06-30,Real Estate,0,
EXR,2024-12-31,Real Estate,0,
F,2024-06-30,Consumer Cyclical,0,
F,2024-12-31,Consumer Cyclical,0,
FANG,2024-06-30,Energy,0,
FANG,2024-12-31,Energy,0,
FAST,2024-06-30,Industrials,0,
FAST,2024-12-31,Industrials,0,
FCX,2024-06-30,Basic Materials,0,
FCX,2024-12-31,Basic Materials,0,
FDS,2023-12-31,Financial Services,0,
FDS,2024-06-30,Financial Services,0,
FDS,2024-12-31,Financial Services,0,
FDX,2023-12-31,Industrials,0,
FDX,2024-06-30,Industrials,0,
FDX,2024-12-31,Industrials,0,
FE,2024-06-30,Utilities,0,
FE,2024-12-31,Utilities,0,
FFIV,2023-12-31,Technology,0,
FFIV,2024-06-30,Technology,0,
FFIV,2024-12-31,Technology,0,
FICO,2023-12-31,Technology,0,
FICO,2024-06-30,Technology,0,
FICO,2024-12-31,Technology,0,
FISV,2024-06-30,Unknown,0,
FISV,2024-12-31,Unknown,0,
FIX,2024-06-30,Industrials,0,
FIX,2024-12-31,Industrials,0,
FRT,2024-06-30,Real Estate,0,
FRT,2024-12-31,Real Estate,0,
FSLR,2024-06-30,Technology,0,
FSLR,2024-12-31,Technology,0,
FTNT,2024-06-30,Technology,0,
FTNT,2024-12-31,Technology,0,
FTV,2024-06-30,Technology,0,
FTV,2024-12-31,Technology,0,
GD,2024-06-30,Industrials,0,
GD,2024-12-31,Industrials,0,
GDDY,2024-06-30,Technology,0,
GDDY,2024-12-31,Technology,0,
GE,2024-06-30,Industrials,0,
GE,2024-12-31,Industrials,0,
GEHC,2024-06-30,Healthcare,0,
GEHC,2024-12-31,Healthcare,0,
GEN,2023-12-31,Technology,0,
GEN,2024-06-30,Technology,0,
GEN,2024-12-31,Technology,0,
GILD,2024-06-30,Healthcare,0,
GILD,2024-12-31,Healthcare,0,
GIS,2023-12-31,Consumer Defensive,0,
GIS,2024-06-30,Consumer Defensive,0,
GIS,2024-12-31,Consumer Defensive,0,
GLW,2024-06-30,Technology,0,
GLW,2024-12-31,Technology,0,
GM,2024-06-30,Consumer Cyclical,0,
GM,2024-12-31,Consumer Cyclical,0,
GNRC,2024-06-30,Industrials,0,
GNRC,2024-12-31,Industrials,0,
GOOG,2024-06-30,Communication Services,0,
GOOG,2024-12-31,Communication Services,0,
GOOGL,2024-06-30,Communication Services,0,
GOOGL,2024-12-31,Communication Services,0,
GPC,2024-06-30,Consumer Cyclical,0,
GPC,2024-12-31,Consumer Cyclical,0,
GPN,2024-06-30,Industrials,0,
GPN,2024-12-31,Industrials,0,
GRMN,2024-06-30,Technology,0,
GRMN,2024-12-31,Technology,0,
GWW,2024-06-30,Industrials,0,
GWW,2024-12-31,Industrials,0,
HAL,2024-06-30,Energy,0,
HAL,2024-12-31,Energy,0,
HCA,2024-06-30,Healthcare,0,
HCA,2024-12-31,Healthcare,0,
HD,2024-06-30,Consumer Cyclical,0,
HD,2024-12-31,Consumer Cyclical,0,
HII,2024-06-30,Industrials,0,
HII,2024-12-31,Industrials,0,
HLT,2024-06-30,Consumer Cyclical,0,
HLT,2024-12-31,Consumer Cyclical,0,
HOLX,2023-12-31,Healthcare,0,
HOLX,2024-06-30,Healthcare,0,
HOLX,2024-12-31,Healthcare,0,
HON,2024-06-30,Industrials,0,
HON,2024-12-31,Industrials,0,
HPE,2024-06-30,Technology,0,
HPE,2024-12-31,Technology,0,
HPQ,2024-06-30,Technology,0,
HPQ,2024-12-31,Technology,0,
HRL,2024-06-30,Consumer Defensive,0,
HRL,2024-12-31,Consumer Defensive,0,
HSIC,2024-06-30,Healthcare,0,
HSIC,2024-12-31,Healthcare,0,
HST,2024-06-30,Real Estate,0,
HST,2024-12-31,Real Estate,0,
HSY,2024-06-30,Consumer Defensive,0,
HSY,2024-12-31,Consumer Defensive,0,
HUBB,2024-06-30,Industrials,0,
HUBB,2024-12-31,Industrials,0,
HWM,2024-06-30,Industrials,0,
HWM,2024-12-31,Industrials,0,
IBKR,2024-06-30,Financial Services,0,
IBKR,2024-12-31,Financial Services,0,
IBM,2024-06-30,Technology,0,
IBM,2024-12-31,Technology,0,
ICE,2024-06-30,Financial Services,0,
ICE,2024-12-31,Financial Services,0,
IDXX,2024-06-30,Healthcare,0,
IDXX,2024-12-31,Healthcare,0,
IEX,2024-06-30,Industrials,0,
IEX,2024-12-31,Industrials,0,
INCY,2024-06-30,Healthcare,0,
INCY,2024-12-31,Healthcare,0,
INTC,2024-06-30,Technology,0,
INTC,2024-12-31,Technology,0,
INTU,2023-12-31,Technology,0,
INTU,2024-06-30,Technology,0,
INTU,2024-12-31,Technology,0,
INVH,2024-06-30,Real Estate,0,
INVH,2024-12-31,Real Estate,0,
IP,2024-06-30,Consumer Cyclical,0,
IP,2024-12-31,Consumer Cyclical,0,
IQV,2024-06-30,Healthcare,0,
IQV,2024-12-31,Healthcare,0,
IR,2024-06-30,Industrials,0,
IR,2024-12-31,Industrials,0,
IRM,2024-06-30,Real Estate,0,
IRM,2024-12-31,Real Estate,0,
IT,2024-06-30,Technology,0,
IT,2024-12-31,Technology,0,
ITW,2024-06-30,Industrials,0,
ITW,2024-12-31,Industrials,0,
J,2023-12-31,Industrials,0,
J,2024-06-30,Industrials,0,
J,2024-12-31,Industrials,0,
JBHT,2024-06-30,Industrials,0,
JBHT,2024-12-31,Industrials,0,
JBL,2023-12-31,Technology,0,
JBL,2024-06-30,Technology,0,
JBL,2024-12-31,Technology,0,
JCI,2023-12-31,Industrials,0,
JCI,2024-06-30,Industrials,0,
JCI,2024-12-31,Industrials,0,
JKHY,2023-12-31,Technology,0,
JKHY,2024-06-30,Technology,0,
JKHY,2024-12-31,Technology,0,
JNJ,2024-06-30,Healthcare,0,
JNJ,2024-12-31,Healthcare,0,
KDP,2024-06-30,Consumer Defensive,0,
KDP,2024-12-31,Consumer Defensive,0,
KEYS,2024-06-30,Technology,0,
KEYS,2024-12-31,Technology,0,
KHC,2024-06-30,Consumer Defensive,0,
KHC,2024-12-31,Consumer Defensive,0,
KKR,2024-06-30,Financial Services,0,
KKR,2024-12-31,Financial Services,0,
KLAC,2023-12-31,Technology,0,
KLAC,2024-06-30,Technology,0,
KLAC,2024-12-31,Technology,0,
KMB,2024-06-30,Consumer Defensive,0,
KMB,2024-12-31,Consumer Defensive,0,
KMI,2024-06-30,Energy,0,
KMI,2024-12-31,Energy,0,
KO,2024-06-30,Consumer Defensive,0,
KO,2024-12-31,Consumer Defensive,0,
KR,2024-06-30,Consumer Defensive,0,
KR,2024-12-31,Consumer Defensive,0,
KVUE,2024-06-30,Consumer Defensive,0,
KVUE,2024-12-31,Consumer Defensive,0,
LDOS,2024-06-30,Technology,0,
LDOS,2024-12-31,Technology,0,
LEN,2024-06-30,Consumer Cyclical,0,
LEN,2024-12-31,Consumer Cyclical,0,
LH,2024-06-30,Healthcare,0,
LH,2024-12-31,Healthcare,0,
LHX,2024-06-30,Industrials,0,
LHX,2024-12-31,Industrials,0,
LII,2024-06-30,Industrials,0,
LII,2024-12-31,Industrials,0,
LIN,2024-06-30,Basic Materials,0,
LIN,2024-12-31,Basic Materials,0,
LLY,2024-06-30,Healthcare,0,
LLY,2024-12-31,Healthcare,0,
LMT,2024-06-30,Industrials,0,
LMT,2024-12-31,Industrials,0,
LNT,2024-06-30,Utilities,0,
LNT,2024-12-31,Utilities,0,
LOW,2024-06-30,Consumer Cyclical,0,
LOW,2024-12-31,Consumer Cyclical,0,
LRCX,2023-12-31,Technology,0,
LRCX,2024-06-30,Technology,0,
LRCX,2024-12-31,Technology,0,
LULU,2023-12-31,Consumer Cyclical,0,
LULU,2024-06-30,Consumer Cyclical,0,
LULU,2024-12-31,Consumer Cyclical,0,
LUV,2024-06-30,Industrials,0,
LUV,2024-12-31,Industrials,0,
LVS,2024-06-30,Consumer Cyclical,0,
LVS,2024-12-31,Consumer Cyclical,0,
LYB,2024-06-30,Basic Materials,0,
LYB,2024-12-31,Basic Materials,0,
LYV,2024-06-30,Communication Services,0,
LYV,2024-12-31,Communication Services,0,
MA,2024-06-30,Financial Services,0,
MA,2024-12-31,Financial Services,0,
MAA,2024-06-30,Real Estate,0,
MAA,2024-12-31,Real Estate,0,
MAR,2024-06-30,Consumer Cyclical,0,
MAR,2024-12-31,Consumer Cyclical,0,
MAS,2024-06-30,Industrials,0,
MAS,2024-12-31,Industrials,0,
MCD,2024-06-30,Consumer Cyclical,0,
MCD,2024-12-31,Consumer Cyclical,0,
MCHP,2023-12-31,Technology,0,
MCHP,2024-06-30,Technology,0,
MCHP,2024-12-31,Technology,0,
MCK,2023-12-31,Healthcare,0,
MCK,2024-06-30,Healthcare,0,
MCK,2024-12-31,Healthcare,0,
MCO,2024-06-30,Financial Services,0,
MCO,2024-12-31,Financial Services,0,
MDLZ,2024-06-30,Consumer Defensive,0,
MDLZ,2024-12-31,Consumer Defensive,0,
MDT,2023-12-31,Healthcare,0,
MDT,2024-06-30,Healthcare,0,
MDT,2024-12-31,Healthcare,0,
META,2024-06-30,Communication Services,0,
META,2024-12-31,Communication Services,0,
MGM,2024-06-30,Consumer Cyclical,0,
MGM,2024-12-31,Consumer Cyclical,0,
MKC,2024-06-30,Consumer Defensive,0,
MKC,2024-12-31,Consumer Defensive,0,
MLM,2024-06-30,Basic Materials,0,
MLM,2024-12-31,Basic Materials,0,
MO,2024-06-30,Consumer Defensive,0,
MO,2024-12-31,Consumer Defensive,0,
MOS,2024-06-30,Basic Materials,0,
MOS,2024-12-31,Basic Materials,0,
MPC,2024-06-30,Energy,0,
MPC,2024-12-31,Energy,0,
MPWR,2024-06-30,Technology,0,
MPWR,2024-12-31,Technology,0,
MRK,2024-06-30,Healthcare,0,
MRK,2024-12-31,Healthcare,0,
MRSH,2024-06-30,Financial Services,0,
MRSH,2024-12-31,Financial Services,0,
MSCI,2024-06-30,Financial Services,0,
MSCI,2024-12-31,Financial Services,0,
MSFT,2023-12-31,Technology,0,
MSFT,2024-06-30,Technology,0,
MSFT,2024-12-31,Technology,0,
MSI,2024-06-30,Technology,0,
MSI,2024-12-31,Technology,0,
MTD,2024-06-30,Healthcare,0,
MTD,2024-12-31,Healthcare,0,
MU,2024-12-31,Technology,0,
NCLH,2024-06-30,Consumer Cyclical,0,
NCLH,2024-12-31,Consumer Cyclical,0,
NDAQ,2024-06-30,Financial Services,0,
NDAQ,2024-12-31,Financial Services,0,
NDSN,2024-06-30,Industrials,0,
NDSN,2024-12-31,Industrials,0,
NEE,2024-06-30,Utilities,0,
NEE,2024-12-31,Utilities,0,
NFLX,2024-06-30,Communication Services,0,
NFLX,2024-12-31,Communication Services,0,
NI,2024-06-30,Utilities,0,
NI,2024-12-31,Utilities,0,
NKE,2023-12-31,Consumer Cyclical,0,
NKE,2024-06-30,Consumer Cyclical,0,
NKE,2024-12-31,Consumer Cyclical,0,
NOC,2024-06-30,Industrials,0,
NOC,2024-12-31,Industrials,0,
NOW,2024-06-30,Technology,0,
NOW,2024-12-31,Technology,0,
NSC,2024-06-30,Industrials,0,
NSC,2024-12-31,Industrials,0,
NTAP,2023-12-31,Technology,0,
NTAP,2024-06-30,Technology,0,
NTAP,2024-12-31,Technology,0,
NUE,2024-06-30,Basic Materials,0,
NUE,2024-12-31,Basic Materials,0,
NVDA,2024-06-30,Technology,0,
NVDA,2024-12-31,Technology,0,
NVR,2024-06-30,Consumer Cyclical,0,
NVR,2024-12-31,Consumer Cyclical,0,
NXPI,2024-06-30,Technology,0,
NXPI,2024-12-31,Technology,0,
ODFL,2024-06-30,Industrials,0,
ODFL,2024-12-31,Industrials,0,
OKE,2024-06-30,Energy,0,
OKE,2024-12-31,Energy,0,
OMC,2024-06-30,Communication Services,0,
OMC,2024-12-31,Communication Services,0,
ON,2024-06-30,Technology,0,
ON,2024-12-31,Technology,0,
ORCL,2023-12-31,Technology,0,
ORCL,2024-06-30,Technology,0,
ORCL,2024-12-31,Technology,0,
ORLY,2024-06-30,Consumer Cyclical,0,
ORLY,2024-12-31,Consumer Cyclical,0,
OTIS,2024-06-30,Industrials,0,
OTIS,2024-12-31,Industrials,0,
OXY,2024-06-30,Energy,0,
OXY,2024-12-31,Energy,0,
PANW,2023-12-31,Technology,0,
PANW,2024-06-30,Technology,0,
PANW,2024-12-31,Technology,0,
PAYX,2023-12-31,Technology,0,
PAYX,2024-06-30,Technology,0,
PAYX,2024-12-31,Technology,0,
PCAR,2024-06-30,Industrials,0,
PCAR,2024-12-31,Industrials,0,
PCG,2024-06-30,Utilities,0,
PCG,2024-12-31,Utilities,0,
PEG,2024-06-30,Utilities,0,
PEG,2024-12-31,Utilities,0,
PEP,2024-06-30,Consumer Defensive,0,
PEP,2024-12-31,Consumer Defensive,0,
PFE,2024-06-30,Healthcare,0,
PFE,2024-12-31,Healthcare,0,
PG,2023-12-31,Consumer Defensive,0,
PG,2024-06-30,Consumer Defensive,0,
PG,2024-12-31,Consumer Defensive,0,
PH,2023-12-31,Industrials,0,
PH,2024-06-30,Industrials,0,
PH,2024-12-31,Industrials,0,
PHM,2024-06-30,Consumer Cyclical,0,
PHM,2024-12-31,Consumer Cyclical,0,
PKG,2024-06-30,Consumer Cyclical,0,
PKG,2024-12-31,Consumer Cyclical,0,
PLTR,2024-06-30,Technology,0,
PLTR,2024-12-31,Technology,0,
PM,2024-06-30,Consumer Defensive,0,
PM,2024-12-31,Consumer Defensive,0,
PNR,2024-06-30,Industrials,0,
PNR,2024-12-31,Industrials,0,
PNW,2024-06-30,Utilities,0,
PNW,2024-12-31,Utilities,0,
PODD,2024-06-30,Healthcare,0,
PODD,2024-12-31,Healthcare,0,
POOL,2024-06-30,Industrials,0,
POOL,2024-12-31,Industrials,0,
PPG,2024-06-30,Basic Materials,0,
PPG,2024-12-31,Basic Materials,0,
PPL,2024-06-30,Utilities,0,
PPL,2024-12-31,Utilities,0,
PSA,2024-06-30,Real Estate,0,
PSA,2024-12-31,Real Estate,0,
PSX,2024-06-30,Energy,0,
PSX,2024-12-31,Energy,0,
PTC,2023-12-31,Technology,0,
PTC,2024-06-30,Technology,0,
PTC,2024-12-31,Technology,0,
PWR,2024-06-30,Industrials,0,
PWR,2024-12-31,Industrials,0,
PYPL,2024-06-30,Financial Services,0,
PYPL,2024-12-31,Financial Services,0,
QCOM,2023-12-31,Technology,0,
QCOM,2024-06-30,Technology,0,
QCOM,2024-12-31,Technology,0,
RCL,2024-06-30,Consumer Cyclical,0,
RCL,2024-12-31,Consumer Cyclical,0,
REGN,2024-06-30,Healthcare,0,
REGN,2024-12-31,Healthcare,0,
RL,2023-12-31,Consumer Cyclical,0,
RL,2024-06-30,Consumer Cyclical,0,
RL,2024-12-31,Consumer Cyclical,0,
RMD,2023-12-31,Healthcare,0,
RMD,2024-06-30,Healthcare,0,
RMD,2024-12-31,Healthcare,0,
ROK,2024-12-31,Industrials,0,
ROL,2024-06-30,Consumer Cyclical,0,
ROL,2024-12-31,Consumer Cyclical,0,
ROP,2024-06-30,Technology,0,
ROP,2024-12-31,Technology,0,
ROST,2024-06-30,Consumer Cyclical,0,
ROST,2024-12-31,Consumer Cyclical,0,
RSG,2024-06-30,Industrials,0,
RSG,2024-12-31,Industrials,0,
RTX,2024-06-30,Industrials,0,
RTX,2024-12-31,Industrials,0,
RVTY,2024-06-30,Healthcare,0,
RVTY,2024-12-31,Healthcare,0,
SBAC,2024-06-30,Real Estate,0,
SBAC,2024-12-31,Real Estate,0,
SBUX,2023-12-31,Consumer Cyclical,0,
SBUX,2024-06-30,Consumer Cyclical,0,
SBUX,2024-12-31,Consumer Cyclical,0,
SHW,2024-06-30,Basic Materials,0,
SHW,2024-12-31,Basic Materials,0,
SJM,2024-12-31,Consumer Defensive,0,
SLB,2024-06-30,Energy,0,
SLB,2024-12-31,Energy,0,
SMCI,2023-12-31,Technology,0,
SMCI,2024-06-30,Technology,0,
SMCI,2024-12-31,Technology,0,
SNA,2024-06-30,Industrials,0,
SNA,2024-12-31,Industrials,0,
SNPS,2024-06-30,Technology,0,
SNPS,2024-12-31,Technology,0,
SO,2024-06-30,Utilities,0,
SO,2024-12-31,Utilities,0,
SPG,2024-06-30,Real Estate,0,
SPG,2024-12-31,Real Estate,0,
SPGI,2024-06-30,Financial Services,0,
SPGI,2024-12-31,Financial Services,0,
SRE,2024-06-30,Utilities,0,
SRE,2024-12-31,Utilities,0,
STE,2023-12-31,Healthcare,0,
STE,2024-06-30,Healthcare,0,
STE,2024-12-31,Healthcare,0,
STLD,2024-06-30,Basic Materials,0,
STLD,2024-12-31,Basic Materials,0,
STX,2024-12-31,Technology,0,
STZ,2024-06-30,Consumer Defensive,0,
STZ,2024-12-31,Consumer Defensive,0,
SW,2024-06-30,Consumer Cyclical,0,
SW,2024-12-31,Consumer Cyclical,0,
SWKS,2023-12-31,Technology,0,
SWKS,2024-06-30,Technology,0,
SWKS,2024-12-31,Technology,0,
SYK,2024-06-30,Healthcare,0,
SYK,2024-12-31,Healthcare,0,
SYY,2023-12-31,Consumer Defensive,0,
SYY,2024-06-30,Consumer Defensive,0,
SYY,2024-12-31,Consumer Defensive,0,
T,2024-06-30,Communication Services,0,
T,2024-12-31,Communication Services,0,
TAP,2024-06-30,Consumer Defensive,0,
TAP,2024-12-31,Consumer Defensive,0,
TDG,2023-12-31,Industrials,0,
TDG,2024-06-30,Industrials,0,
TDG,2024-12-31,Industrials,0,
TDY,2024-06-30,Technology,0,
TDY,2024-12-31,Technology,0,
TECH,2023-12-31,Healthcare,0,
TECH,2024-06-30,Healthcare,0,
TECH,2024-12-31,Healthcare,0,
TEL,2023-12-31,Technology,0,
TEL,2024-06-30,Technology,0,
TEL,2024-12-31,Technology,0,
TER,2024-06-30,Technology,0,
TER,2024-12-31,Technology,0,
TGT,2024-06-30,Consumer Defensive,0,
TGT,2024-12-31,Consumer Defensive,0,
TJX,2024-06-30,Consumer Cyclical,0,
TJX,2024-12-31,Consumer Cyclical,0,
TMO,2024-06-30,Healthcare,0,
TMO,2024-12-31,Healthcare,0,
TMUS,2024-06-30,Communication Services,0,
TMUS,2024-12-31,Communication Services,0,
TPL,2024-06-30,Energy,0,
TPL,2024-12-31,Energy,0,
TPR,2023-12-31,Consumer Cyclical,0,
TPR,2024-06-30,Consumer Cyclical,0,
TPR,2024-12-31,Consumer Cyclical,0,
TRGP,2024-06-30,Energy,0,
TRGP,2024-12-31,Energy,0,
TRMB,2024-06-30,Technology,0,
TRMB,2024-12-31,Technology,0,
TROW,2024-06-30,Financial Services,0,
TROW,2024-12-31,Financial Services,0,
TSCO,2024-06-30,Consumer Cyclical,0,
TSCO,2024-12-31,Consumer Cyclical,0,
TSLA,2024-06-30,Consumer Cyclical,0,
TSLA,2024-12-31,Consumer Cyclical,0,
TSN,2024-12-31,Consumer Defensive,0,
TT,2024-06-30,Industrials,0,
TT,2024-12-31,Industrials,0,
TTD,2024-06-30,Communication Services,0,
TTD,2024-12-31,Communication Services,0,
TXN,2024-06-30,Technology,0,
TXN,2024-12-31,Technology,0,
TXT,2024-06-30,Industrials,0,
TXT,2024-12-31,Industrials,0,
TYL,2024-06-30,Technology,0,
TYL,2024-12-31,Technology,0,
UAL,2024-06-30,Industrials,0,
UAL,2024-12-31,Industrials,0,
UBER,2024-06-30,Technology,0,
UBER,2024-12-31,Technology,0,
UDR,2024-06-30,Real Estate,0,
UDR,2024-12-31,Real Estate,0,
UHS,2024-06-30,Healthcare,0,
UHS,2024-12-31,Healthcare,0,
ULTA,2023-12-31,Consumer Cyclical,0,
ULTA,2024-06-30,Consumer Cyclical,0,
ULTA,2024-12-31,Consumer Cyclical,0,
UNH,2024-06-30,Healthcare,0,
UNH,2024-12-31,Healthcare,0,
UNP,2024-06-30,Industrials,0,
UNP,2024-12-31,Industrials,0,
UPS,2024-06-30,Industrials,0,
UPS,2024-12-31,Industrials,0,
URI,2024-06-30,Industrials,0,
URI,2024-12-31,Industrials,0,
V,2023-12-31,Financial Services,0,
V,2024-06-30,Financial Services,0,
V,2024-12-31,Financial Services,0,
VICI,2024-06-30,Real Estate,0,
VICI,2024-12-31,Real Estate,0,
VLO,2024-06-30,Energy,0,
VLO,2024-12-31,Energy,0,
VLTO,2024-12-31,Industrials,0,
VMC,2024-06-30,Basic Materials,0,
VMC,2024-12-31,Basic Materials,0,
VRSK,2024-06-30,Industrials,0,
VRSK,2024-12-31,Industrials,0,
VRSN,2024-06-30,Technology,0,
VRSN,2024-12-31,Technology,0,
VRT,2024-06-30,Industrials,0,
VRT,2024-12-31,Industrials,0,
VRTX,2024-06-30,Healthcare,0,
VRTX,2024-12-31,Healthcare,0,
VST,2024-06-30,Utilities,0,
VST,2024-12-31,Utilities,0,
VTRS,2024-06-30,Healthcare,0,
VTRS,2024-12-31,Healthcare,0,
VZ,2024-06-30,Communication Services,0,
VZ,2024-12-31,Communication Services,0,
WAB,2024-06-30,Industrials,0,
WAB,2024-12-31,Industrials,0,
WAT,2024-06-30,Healthcare,0,
WAT,2024-12-31,Healthcare,0,
WDAY,2024-06-30,Technology,0,
WDAY,2024-12-31,Technology,0,
WEC,2024-06-30,Utilities,0,
WEC,2024-12-31,Utilities,0,
WELL,2024-06-30,Real Estate,0,
WELL,2024-12-31,Real Estate,0,
WM,2024-06-30,Industrials,0,
WM,2024-12-31,Industrials,0,
WMB,2024-06-30,Energy,0,
WMB,2024-12-31,Energy,0,
WMT,2024-06-30,Consumer Defensive,0,
WMT,2024-12-31,Consumer Defensive,0,
WSM,2023-12-31,Consumer Cyclical,0,
WSM,2024-06-30,Consumer Cyclical,0,
